8790 26251
380 8210 -976
8002 3068 586
4236 8308 -460
3378 7318 481
6860 664 840
7148 5041 562
3580 4129 -8
1008 3393 372
2157 359 788
5552 2145 -279
3667 5729 823
4749 5514 994
3162 7484 468
2319 1324 322
2614 2588 341
413 369 586
8134 3972 599
6194 8203 799
2020 5321 -12
1000 6553 -969
8274 7630 -218
1188 3002 -486
8504 5133 898
2326 2103 420
1156 2882 616
3921 8277 691
5881 5828 334
7518 2907 570
5600 8053 885
2027 1827 -745
5349 8682 -231
8497 2770 905
5379 6925 75
6889 1812 988
4659 6056 -716
3964 3802 506
7188 7547 -164
1369 4805 927
3744 6499 853
5095 2739 964
1212 6042 -368
246 1249 -999
4836 6280 186
6217 3998 227
7534 6457 -473
1298 3569 830
5321 5204 -104
5235 4285 887
5222 1643 -282
5749 3582 412
85 6913 171
362 7753 -666
6789 3192 869
4883 6353 721
1611 5643 -427
316 7114 -411
6440 5622 914
3578 8316 -228
195 4480 465
6792 7469 -801
2738 2160 672
2356 3477 -464
3735 5366 -251
664 8768 -157
6823 5338 -569
8252 3822 -647
2283 1907 -634
4356 1285 933
1520 6850 17
2893 4050 852
1930 1253 -458
8648 6705 722
7226 7169 -730
1116 6320 885
7828 2523 -424
688 3375 38
6515 4306 614
6252 862 788
7502 8572 -826
7826 6027 -675
3462 1160 -417
1771 7808 332
7438 7794 -700
4879 7381 365
276 4847 58
5314 3557 -431
453 5964 168
8386 1225 -593
371 6435 993
4807 8282 -376
1602 6524 404
3884 6280 0
6389 7856 -164
3989 2519 -782
2316 2214 -436
7361 5788 -454
1791 6463 760
7349 739 764
8006 175 -145
7883 6668 -742
700 2443 394
1710 6882 -218
3709 828 -914
6092 4215 -455
7958 6060 -131
1398 612 -181
3184 5421 -429
1523 2084 876
5821 8045 -123
1313 5192 759
425 5870 431
2722 4568 -902
3889 3502 330
8034 4035 -352
7301 8502 -114
5272 4095 470
6171 8611 -78
5025 7358 -992
6088 2271 -265
4006 6420 -228
4160 701 -516
6525 3069 917
7998 2526 89
1937 8771 -322
3833 5339 982
1949 4140 772
245 3171 547
8756 507 893
7059 7317 268
8321 659 -52
5542 7793 388
4502 8015 -754
2298 5079 616
5007 7425 -468
5164 7552 -634
3918 7986 168
4514 3823 -139
675 4219 -251
3323 1179 -636
8428 7930 -617
4330 3811 -893
7741 7355 477
5334 3372 -465
5423 3490 -750
328 6832 577
4609 5175 526
5815 351 -729
5702 198 182
2557 6460 224
4773 7409 460
1400 2482 272
3038 334 -195
3082 138 -72
4425 5069 -455
8073 5120 -576
2805 2971 -472
3065 6004 560
725 5269 29
7410 7820 -285
3982 8639 -612
3552 7367 -533
5616 4575 -997
8314 8722 -207
1864 7834 601
7353 1168 -674
7713 4738 -270
7485 4041 179
1932 6478 -688
3469 1120 -200
7993 5470 -542
1548 768 -144
7662 8561 -60
6855 114 608
6041 4496 -210
6385 354 -128
3377 7591 134
5320 4962 -113
7006 5723 601
3050 6519 -401
4912 3398 399
5100 4141 135
1503 7037 -672
4729 8706 573
6358 5451 482
5475 8165 266
7214 210 907
98 757 -223
1473 4627 -139
4139 6839 -702
7581 8096 -109
6472 5280 831
2699 7822 602
2321 8054 -952
4 7114 -785
4566 3611 825
995 424 792
7041 7955 984
1214 6313 -57
4239 2017 -554
7761 7272 625
5128 1694 -229
6782 5388 116
6101 3123 915
8677 2771 469
2888 1597 -701
2527 4279 -260
1719 5132 372
5259 815 -898
3269 2885 -106
5275 5966 217
8378 7673 -504
6000 905 153
92 3304 291
2771 667 -420
6843 3121 203
401 2391 -269
7572 2882 -842
6091 8666 -874
7699 1573 78
3173 8502 -916
12 3792 -815
7764 6508 743
1860 4936 21
602 772 873
5322 7195 -592
6782 7041 633
3414 1976 175
6248 4216 11
2035 57 84
3776 5818 491
5149 7401 805
7580 8406 -338
525 4047 330
1847 1042 -60
7357 5087 30
3852 4065 615
3232 6629 -415
3290 76 -866
1583 6132 337
7765 4859 -61
3106 1672 391
3129 1514 888
6988 6242 -812
2699 4410 354
6855 994 432
7294 4840 252
5935 2161 0
3995 3788 -219
7527 5600 -636
2189 2126 861
2022 294 -785
793 4075 -480
3928 8197 -20
2286 2440 -480
4227 2033 620
7840 8596 -720
3072 8416 -768
3603 7338 720
3330 1097 944
8281 2989 736
7257 2223 495
100 5694 818
6264 3943 867
4530 7257 -454
8433 3230 614
4666 7955 225
5441 8617 -80
7802 432 817
7053 1222 906
989 7490 -474
7368 8684 -524
3859 685 -271
6902 1938 513
2446 8102 756
371 2658 132
6312 6274 -262
935 6168 157
4444 4219 -314
5343 2430 679
3255 6045 568
3298 8442 125
6294 5718 -98
7148 905 245
7366 29 478
7053 7214 479
6873 2608 208
3160 5907 195
7289 4796 289
4691 6425 -785
634 1152 867
6545 2466 -731
2 5008 452
8285 541 833
3515 752 177
4956 7133 -148
430 151 -441
8112 4626 849
5155 773 -466
4953 6199 -264
1303 1062 383
1310 4127 864
491 367 867
4106 2676 396
3303 3444 -166
229 1195 -782
2004 1995 932
7715 4016 760
8733 7207 168
8747 8688 -523
786 454 -471
1339 1072 525
3647 3717 111
8368 7253 -773
5830 1160 -880
1255 1362 -834
2948 8025 779
580 3177 899
6122 7666 856
3368 4403 -606
4879 2705 452
4214 2589 732
1776 2688 751
8735 8415 911
5180 3505 464
5456 6429 -578
8642 1783 -402
1543 7074 634
7538 6906 -431
5352 607 -284
5146 2739 159
284 5701 -934
5998 2794 927
6908 3713 -601
7333 6965 -741
2934 1554 288
5369 486 -950
8284 6599 -362
5387 2339 -699
1920 2750 631
1893 3992 -599
1196 6858 587
3599 4503 206
3419 5641 644
2424 7807 48
1708 3965 -717
1810 7025 -269
1239 4966 -866
5886 4436 -942
1789 445 829
4881 8632 408
1996 8031 -117
7587 8657 70
1594 4042 737
4466 1735 439
4899 6634 156
1005 992 -174
7800 7807 97
5520 3309 -152
7590 4956 -764
3727 4725 247
1972 8343 657
187 8134 852
801 5138 317
1540 1938 726
429 4181 -465
1763 5115 -327
8156 4429 766
2229 2738 294
4202 5049 -589
867 3286 782
7419 5989 381
3800 7133 743
5493 890 -36
4606 840 -86
7685 8201 -361
4351 383 -821
2052 5122 -512
2375 7149 112
1699 6634 -805
2536 797 995
5097 7037 -67
5238 6250 -324
5807 7985 72
2917 3674 -87
1268 762 -991
714 6970 -673
6251 6433 -889
5468 6897 521
2319 6718 -490
1475 6065 55
6285 5684 -11
444 3863 -356
1958 1255 -994
4906 7466 -717
3247 5270 960
1594 2445 -694
7606 5945 -460
7294 3454 -567
690 1415 227
6066 3044 121
852 5369 -173
686 3185 426
1659 6540 -462
2739 7550 -869
8706 6758 455
1325 3399 -661
2280 8147 156
3578 5632 -112
6881 7153 -459
3523 5151 -41
873 4132 635
1743 7770 -421
3341 5177 -764
353 6229 -199
5649 3987 -11
2348 8244 -997
7592 6247 -314
7262 2375 814
838 8200 -125
3776 7956 81
6910 6088 415
3374 1282 595
4451 8070 -340
1007 6956 638
40 7906 -715
3134 357 77
803 1922 -320
2460 1956 1000
72 7194 26
3032 5665 810
543 5437 403
7549 2464 -834
7967 5938 -79
2454 2178 -764
587 2470 687
1273 5217 165
360 8417 -450
6935 6030 -556
6890 7168 301
5622 6982 -211
4224 401 819
3087 8405 -74
3127 3814 -676
4290 5987 -191
3336 1513 -360
2465 6713 -862
8200 6597 -267
8424 6132 300
5498 7279 533
3601 43 91
331 4161 -292
4986 8435 932
7491 1943 -464
5685 3851 -665
748 2985 -85
4671 4473 -131
993 347 88
2267 4087 21
6930 4539 -309
7417 3323 299
1457 418 530
3592 589 735
7642 4072 976
6898 5824 -618
2442 90 236
6512 2217 417
6332 1211 766
444 6055 388
6881 316 -621
7965 6062 833
6213 4628 436
1683 5853 -2
2764 673 -809
3187 6540 -622
4550 5720 52
3064 6247 942
5183 6031 -620
5922 2957 598
6588 7147 577
8210 5913 -626
146 1098 272
151 7444 -228
8449 7828 325
8599 8092 -848
3501 7907 -11
2815 2187 78
8451 1233 -374
3590 4761 -370
5967 4019 -701
5417 3857 748
7955 6346 -722
3766 5731 -184
5301 5589 -878
5726 3091 -431
2749 7062 -107
6689 6636 797
390 4138 -634
6742 4455 -453
279 3589 744
433 2212 277
7695 1681 -769
7862 3157 246
5199 7953 -488
1307 4161 -150
5285 7270 -542
1250 8138 63
8640 1131 -56
2079 8739 197
4337 5705 110
3844 3044 463
3591 5097 846
1107 6086 -851
287 6301 669
4490 4067 -999
3674 4661 265
2383 1996 -378
4829 1683 81
6174 7811 -298
7191 4368 663
6752 4257 -662
2696 4150 218
6233 4490 741
6328 7914 -334
7711 6238 -822
715 8454 526
3933 7797 -578
4059 6823 843
3060 99 -805
6104 4908 615
7285 8603 781
3774 1156 -171
7950 987 -821
4567 8185 625
6104 575 811
5163 7160 99
6958 4022 642
7669 7257 -272
4289 8625 -597
3871 8647 -371
4102 3369 820
7229 3362 -712
3564 1711 -39
2764 3493 520
522 2593 120
7806 6035 -452
7789 2005 -390
2008 3538 -966
925 6552 930
4309 8186 24
941 5894 291
980 3306 -268
4583 2743 904
2716 3157 -155
2547 2741 422
5431 2465 346
41 7046 -995
3153 6790 -789
4267 6563 -266
3754 1297 411
5129 5979 928
5889 2201 921
8539 1678 189
7166 7361 667
2747 4109 -464
3703 3506 -268
468 683 108
2166 2799 -844
2953 4829 -182
5826 4966 427
28 6365 884
3172 943 961
2878 123 -742
4597 8497 -889
7822 2719 691
5999 587 25
4442 4471 187
5416 2679 769
6678 7881 801
3543 7804 -378
643 5673 -110
1182 3197 -280
6127 5649 -595
3919 8451 838
8167 8741 -211
2817 1283 465
657 1577 -872
8034 8189 -110
5363 8258 72
864 5330 -479
6027 7735 -114
3445 8168 805
746 7082 -516
7006 2458 761
2757 691 427
5645 1468 -803
1592 1857 -558
2869 2029 478
4909 11 -835
515 201 -449
1370 1132 530
4883 5699 19
3885 3754 67
7639 3181 569
3764 3084 733
2139 7631 -495
5032 6010 865
8436 7917 101
6585 5841 227
5332 8258 -426
1571 2543 -737
6963 769 -690
1158 1932 707
4158 1160 567
4571 7900 -595
1626 5134 -169
6086 2392 -395
3122 657 482
400 5914 -613
5832 5849 -359
5274 6381 501
3942 166 -110
1783 3594 835
3802 2937 -556
1551 1501 -335
7020 1912 538
8112 6407 843
2253 4243 -588
7737 6251 266
5375 1343 59
6234 4383 -970
96 2952 409
5865 4135 199
2651 4824 288
4298 6460 549
169 4285 -452
2277 5719 -233
3740 2102 -305
2428 5645 -36
6692 2864 727
4963 4976 -734
8283 8659 489
6844 4283 -651
5296 3853 -743
5922 8161 -164
2279 7417 -336
8098 3109 -720
6223 3010 174
3596 7267 -632
6843 4037 -780
7082 419 -802
630 8452 181
4008 1899 -157
7605 7776 -173
6118 7456 497
6703 4192 150
4211 7892 263
7562 8444 646
3557 2751 1
4835 3853 -595
6876 7800 -40
4396 5839 -866
3727 5122 537
7987 191 500
117 4853 468
8059 4060 -53
4090 5121 -943
8102 1083 -283
4840 2030 -892
4596 7848 -106
5095 1 -30
512 4829 983
4499 3968 721
2968 5931 -607
4261 6365 959
4816 3236 105
4700 3848 336
8195 2724 704
1556 4954 -636
7017 6794 -530
4947 2443 446
939 8390 671
4552 5376 96
4320 8536 -87
8579 2536 812
5175 49 -882
2528 3061 -910
6361 5650 7
4009 2478 -668
4327 6430 -100
2894 6324 163
7567 8724 829
8234 5973 331
7925 8096 634
7849 2969 710
6534 4727 703
1708 7662 602
6488 1670 -282
3033 3997 207
6360 109 460
6148 1274 -358
3169 354 839
5327 5699 -697
1221 5511 951
6602 6686 219
8201 2306 -797
5226 1207 -854
987 8130 -504
8164 3843 40
8235 5308 -180
3236 2218 479
5596 2728 675
5739 5548 853
2917 4232 -967
3520 3246 873
6255 975 -586
3786 3878 294
5989 4527 -576
899 1488 -383
4513 7211 624
6149 3370 97
6493 5291 413
4206 5692 596
15 2400 -879
8089 7349 -519
1496 6576 149
4023 5983 -235
7391 2016 17
5413 2227 -321
4213 5229 -934
669 6414 -758
7269 6616 751
8624 6650 -551
84 4989 -130
8192 6285 -570
769 7956 999
2047 1442 191
770 1350 327
8522 257 156
8252 3041 517
611 853 400
6017 2994 -780
5119 6294 -615
1533 28 -457
1184 289 885
7523 8051 899
7376 8140 -861
6186 384 -3
7791 2190 -697
6970 5955 -979
6889 3062 -924
1060 8786 10
2332 29 382
3052 4660 34
98 1715 -256
4221 8435 306
1103 3494 -950
6556 2743 658
7581 8280 210
3834 8056 477
5316 5357 47
5980 6408 223
6149 2510 257
7793 2202 734
757 1324 977
3661 2208 939
5669 5661 -404
8623 2116 -735
4763 2722 865
3326 393 -547
774 259 -740
3382 1160 -237
2562 1744 -859
218 1737 176
3310 2533 -981
2143 3011 892
6213 5223 -882
8780 3736 719
6722 7940 595
8009 2095 127
8493 5774 -926
3625 3582 -634
8335 5803 -269
2662 6726 -914
131 4910 -943
6651 6905 -146
2854 1046 36
4437 678 -272
5435 6049 810
4895 2226 839
7410 7946 423
5793 2889 -30
1244 865 822
1442 7727 -367
7554 300 969
5197 4742 -882
3007 620 -202
938 3798 217
932 3504 -408
8078 361 -599
8735 7571 -755
4462 4171 321
2709 6026 931
5996 8202 -148
4209 3297 -527
553 8373 417
8608 3135 901
8501 7014 481
2974 5390 792
104 3448 446
4422 599 555
6902 4994 -142
8477 6404 -818
3198 7984 950
5980 3330 -431
7666 5729 941
5625 332 673
4410 4845 130
4145 1734 978
7751 5581 -909
6691 4170 -837
1652 3084 157
2896 77 203
4173 3551 617
3621 5226 -232
3485 260 35
2766 3689 921
2329 8773 554
8463 518 836
5401 7402 708
3410 549 140
1397 653 990
5147 3722 -84
1215 5926 439
3280 1057 -745
8299 5233 97
495 2991 188
8608 138 -69
7215 150 -247
1859 1939 257
4320 4171 -106
8260 8422 379
6693 2547 -461
5889 1671 958
1590 2585 982
853 1822 -581
4518 6490 -362
4962 3794 542
2793 3625 -8
3309 6834 -204
4286 4729 -706
3375 2782 -423
2874 3241 177
6949 3441 695
7423 1271 4
4849 1292 362
6229 4399 365
5071 4597 590
5320 8393 -832
7722 4558 -11
172 5972 -704
4294 4923 677
2634 2595 233
2384 1987 -694
4560 5337 -825
8318 5211 470
8515 3008 458
2872 8644 18
4440 8143 262
5704 1359 -898
7360 7789 668
5959 7228 162
6851 7980 -308
4722 6623 -898
2946 4034 -66
714 7732 -211
787 3897 929
4586 3342 836
6225 8484 -664
3485 1469 649
5196 6821 -610
1129 7448 -1
4338 2413 487
5559 8226 77
1161 8486 -626
7294 4304 190
2978 6144 -231
6431 2611 -388
819 5157 -170
2947 5145 -156
8032 143 -208
5146 2456 112
5663 1771 -332
2446 5672 337
1960 945 815
4429 7781 777
549 4262 -156
198 1895 997
7229 536 679
7972 6344 548
174 7143 -928
5983 3606 -481
6893 5220 430
5116 8416 -730
7311 8614 -743
368 337 -666
1873 4208 -994
7177 4025 -629
4788 1280 -384
2610 4740 387
1867 6687 -326
5006 4508 -309
8582 780 871
5838 5205 -298
4354 5892 -332
3882 4295 -498
6227 989 -680
1340 5780 941
7992 1190 -799
5702 821 -740
8149 4366 624
1268 5910 54
8580 3427 -788
3629 3754 -282
6322 6297 559
1973 6532 -668
3848 6110 857
7046 299 -260
4407 7690 -103
3134 2660 995
2888 2168 995
5213 6288 -84
2586 1402 350
2854 8075 745
1357 3465 631
7172 6755 -65
6270 2170 -510
7017 838 839
2019 6258 -723
5169 4484 106
8279 5644 912
3336 6472 -119
7591 899 -295
1973 138 574
4881 766 909
7411 7564 923
641 5863 -95
2219 2004 10
4188 6871 -566
2287 2058 -687
7673 4256 -332
3175 1917 616
681 8689 -274
1721 2407 680
1038 6922 242
2903 3614 -783
1375 6404 975
1894 3301 602
6845 2236 160
6202 5780 -709
5860 6167 -6
6479 2574 524
2816 5845 -607
3705 7347 -815
2247 2154 -9
1905 5483 253
3674 2225 345
1928 242 508
6808 7332 484
828 7381 870
1851 5222 -537
246 7630 806
5890 6774 292
8522 4435 -507
6304 296 555
3272 5238 -496
8464 2138 -65
3490 208 -829
114 1622 24
4092 4263 -854
5165 217 15
1032 8685 -479
7423 8203 -842
6766 7122 237
6738 4505 -353
3483 6958 715
1813 8226 -298
8013 4690 357
3256 3406 -738
5093 5473 -140
2652 864 790
7665 1603 963
5229 1071 651
2008 4920 830
772 2090 -449
7875 5091 -849
5863 2982 768
5694 5659 -333
745 4886 -204
5541 8596 -54
1235 6670 672
5614 7849 -247
5461 8189 225
4626 1311 244
1994 5751 802
397 8291 -132
4149 1424 -942
1401 583 408
124 3193 -746
4160 640 -960
5151 8469 -219
3633 3571 -916
2839 4784 529
8637 3182 955
7418 1077 733
1857 5304 -972
6259 5217 715
3317 3779 818
5678 1371 625
6308 2589 564
6406 7533 -457
6405 8155 -129
1106 4054 620
7001 1702 -599
8546 2303 698
6636 3220 447
4011 1135 -500
4209 2397 -517
5006 6285 -719
6871 7389 -647
2906 8285 -194
6357 1028 -519
1933 2153 885
2041 4567 -28
3408 361 350
1807 3093 805
6477 4995 -998
1708 5614 -507
4292 586 -842
2977 263 905
1981 311 -161
3321 8087 -745
2046 2276 78
3826 2360 793
4453 2961 112
4059 675 106
7084 3116 135
6124 7505 545
4220 8452 -349
553 2837 -649
3309 331 435
8785 7348 -615
3648 7099 266
4440 2876 381
472 850 689
7861 1216 -353
1764 3129 428
1779 5644 202
4267 4626 296
1639 966 42
308 4645 -445
1926 6278 353
6028 5956 -186
1067 7563 633
2056 2559 483
8 6716 -597
8350 2226 903
6076 8081 929
5202 1292 -298
4326 7248 417
2814 5533 817
5561 638 338
3654 7739 -45
1037 7907 -623
58 1088 -99
3322 3617 228
5223 5734 -773
1041 6194 -799
8024 875 -839
8687 3605 398
5195 6904 -145
7815 4997 -863
236 6284 604
6993 2919 625
6659 5297 -391
2845 1265 96
5282 5148 -518
6084 6264 850
6397 3329 -163
4465 465 60
3218 3259 840
1644 5703 932
4480 7615 841
3220 2018 129
217 3401 178
8574 6564 91
8340 5611 -725
544 2334 -56
5863 8694 955
4468 1417 -440
4635 3453 249
5708 2724 918
3860 2818 -701
64 3642 -923
1427 7546 778
4211 5159 -222
7604 840 -697
6345 7171 48
6077 3893 944
2087 7946 -836
2838 1331 -551
7255 2218 881
8350 7714 -318
4860 2982 -704
5843 4755 223
391 4128 64
2082 1817 413
328 2595 -878
870 903 910
5486 2794 613
1951 6780 959
298 7709 57
4948 6052 939
3632 7383 -134
3307 5360 -337
802 2990 736
5141 2760 -936
4088 1910 856
4627 6446 391
2687 5588 -35
1255 7401 869
1846 95 -166
122 5491 -920
6736 6840 361
4659 8212 731
3377 3079 806
2813 974 -492
6587 5144 517
246 7192 -750
527 1377 344
7399 8491 -116
7432 8347 116
4586 6558 -924
3641 1136 -243
1599 7445 882
7469 4200 -717
6793 1085 -310
3177 6793 454
7587 7163 205
3129 5593 848
7277 6176 674
4588 4819 -625
4000 8243 483
5032 5078 277
864 7729 -818
2268 154 674
492 4805 -746
2239 6958 102
7961 1722 -308
5527 5931 -971
5979 3762 -963
5344 6526 -874
7721 2616 -517
6438 5183 -544
3459 8697 688
8588 6213 299
3224 5376 -977
5801 2892 718
7309 7968 -832
1312 2354 442
8481 1814 -627
3599 1878 -919
6188 8598 -913
58 8499 398
4191 3218 14
6203 6871 -583
4121 7916 188
5711 5591 799
494 5962 -990
3373 3344 602
3495 44 526
1156 3848 -831
5982 1160 -952
302 8513 -707
6207 6727 -72
7949 4799 -376
3138 1321 538
4802 1754 530
8409 5926 262
2070 558 477
8259 4741 -645
2100 5010 373
5152 884 -600
1901 4141 211
7104 8727 -601
4927 8264 -789
5179 3646 958
6910 246 110
5305 2333 281
5233 4063 -964
2572 8139 733
4187 4798 294
2649 2454 -301
5621 4746 132
381 1033 288
6309 2198 -260
131 8196 -339
3817 160 -811
5073 6212 -330
6530 6421 -627
761 438 666
3976 1360 -921
4338 1858 -71
2807 6435 -735
3667 2507 124
5945 2546 77
115 6527 265
288 663 437
538 3838 -832
6585 6065 671
5902 8533 999
921 7253 -99
7863 1243 -797
4402 2173 953
1567 620 -806
5742 1226 -290
1435 1475 365
5547 3269 -51
3906 6830 786
3622 6075 603
3956 1516 -882
3751 2772 308
2467 3814 709
4423 5330 -624
6291 6619 -884
6364 1125 932
4198 117 -665
637 7427 -306
4814 1420 -442
5018 918 565
5830 689 -389
6710 1557 22
6866 1081 -935
3126 7599 -851
7628 1868 142
7682 7573 -761
8537 8556 535
8120 5582 924
50 6893 681
3567 715 447
8518 7416 399
8396 4381 -886
28 4016 -71
216 1411 -515
5027 2959 527
173 8227 -954
2881 5833 728
2377 4368 247
6685 2055 740
1450 7799 -495
8622 2315 127
4721 510 -693
2807 5554 -445
520 3838 399
5031 7759 -307
2917 8253 739
3206 6300 221
4911 7407 -442
6821 1928 -651
7618 4746 787
4873 7986 579
4535 8325 -151
7072 4386 -619
2581 8494 -66
2293 4125 352
3378 5835 24
6504 227 977
2886 1091 -951
7768 5484 -337
829 810 -178
2911 4171 773
5258 2507 929
6214 1734 -62
6016 1758 -686
5069 7957 888
4910 5670 437
1338 8600 -123
4753 6823 404
5759 8325 -526
1712 6091 994
425 7613 586
4220 8497 675
4742 5954 -703
8037 382 63
1621 1625 -996
197 6637 -321
5042 3179 265
5680 1086 864
5895 2038 -216
4540 5806 400
2139 5011 47
7554 4444 -772
5014 2545 -464
7589 8726 -976
3775 2490 -673
3467 6752 -729
5525 2836 -261
7549 2845 -994
67 4655 571
6259 8233 -514
4901 6690 -13
935 874 -317
441 2651 795
8779 4050 -254
6513 2505 526
541 7177 -64
6176 3912 -417
1485 4278 -890
6263 6385 -382
7728 2860 528
2524 6750 78
6753 3048 486
1791 7778 -29
4895 704 995
6039 5320 -456
8702 3455 14
5152 8131 531
4471 1464 132
5798 7508 -255
1471 7250 -859
256 777 -655
7629 941 871
2484 6926 210
1113 1598 -818
3010 1311 -647
6718 4766 -315
1161 767 -801
5808 8495 -378
1039 2956 -960
8072 8467 596
1033 1124 270
2134 5190 -382
7309 7053 486
2140 6362 191
4018 3552 -96
6733 2788 -643
5176 4999 718
7586 4753 -31
4066 4415 839
4797 3816 -155
6572 5568 -350
8011 5459 921
2954 7223 -642
3233 207 -964
955 6835 413
6545 3807 -15
5954 1024 -194
3572 7226 -645
4231 7977 66
4853 4762 -402
3271 1792 -124
1076 5974 894
4828 8411 -240
2819 2685 -110
3292 7118 -986
5396 4819 -509
1313 3362 -661
3735 5101 517
8152 3179 725
1506 5406 -759
6417 6714 80
5024 3262 -981
6902 7623 752
4160 718 271
3725 6571 -987
8699 1406 -536
2071 2893 -221
655 8501 773
6081 2660 -273
1957 8550 -243
6662 139 -306
8167 5775 608
3335 7567 -488
1665 6711 277
6792 4243 926
3051 2360 486
6782 634 538
7748 2270 523
3724 5784 -195
5801 3359 -214
7477 2522 -668
2767 3678 -111
7694 8049 -504
7154 7728 -996
6617 265 193
4893 5973 -260
6996 7141 -644
1526 5059 -177
603 3770 854
4942 6371 -654
395 4106 882
5491 8379 -260
2306 443 359
6161 8066 -480
5217 4135 233
4122 5707 600
1581 3474 -156
5550 7884 -878
4485 3144 -183
5122 8420 872
3443 1526 -565
7603 5806 -535
3650 1478 -46
1767 4860 -760
384 6902 944
2249 3899 -338
6426 5102 482
8286 6466 46
6776 3640 527
1519 5031 810
2840 3575 -29
6552 5589 11
1349 681 -972
7542 4354 411
5896 2074 418
7754 4787 -611
7742 8240 998
7710 6973 -37
1795 8569 548
142 5340 -685
8410 6340 -78
1248 5719 88
2212 4299 739
7166 1467 988
1026 5414 -808
4309 7958 -268
7720 8000 -227
1187 4369 943
8195 7611 106
3618 8142 81
6480 4141 -857
4138 819 -402
5807 1917 -114
6013 6835 -457
1246 3265 -97
6202 6084 106
4682 5446 684
7793 5510 550
8697 3853 -480
7434 751 -622
8005 1021 -143
4371 3785 3
7028 7037 536
2447 2106 105
582 5913 40
4577 8788 384
4058 1731 -591
6682 4218 -255
6565 3025 -115
3759 1744 -209
3553 5211 -890
775 5260 -843
8079 5736 -979
5695 3986 -659
5824 5933 -492
4381 5472 9
7100 6002 -733
5907 8498 -609
4484 5797 -373
4188 1158 968
8571 7696 147
5558 3556 596
963 2579 -940
1165 1434 -677
4610 960 155
2155 6225 -246
531 301 -146
6600 6173 30
5351 939 -894
5884 2898 -105
5433 5124 743
8135 1796 247
7336 3159 589
352 5127 -965
1040 961 -881
238 8622 735
5292 1167 -53
1449 2972 -275
1524 2570 -644
8036 8064 428
7984 5886 264
3140 2809 -16
7704 2878 279
1238 5077 838
1979 8597 116
